Brand,Model,Selling_Price,Original_MRP,Discount_Percentage,Customer_Rating,Availability,Specifications,Image_Source
Lenovo,Lenovo Yoga 7 OLED AMD Ryzen 7 Octa Core 7735U - (16 GB/1 TB SSD/Windows 11 Home) 14ARP8 2 in 1 Laptop,128690,128690,0,4,Available,AMD Ryzen 7 Octa Core Processor | 16 GB LPDDR5 RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Touchscreen Display | Office Home & Student 2021 | 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,No Image Link
Lenovo,Lenovo IdeaPad Pro 5 2.8K OLED AI PC Full Metal Body Intel Core Ultra 9 285H - (32 GB/1 TB SSD/Windows...,181890,181890,0,0,Available,Intel Core Ultra 9 Processor | 32 GB LPDDR5X RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Office Home 2024 + Lenovo AI Now | 1 Year Carry-in Warranty,No Image Link
Lenovo,Lenovo LOQ AMD Ryzen 7 Octa Core 8845HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,97266,141090,31,4.5,Available,AMD Ryzen 7 Octa Core Processor | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1Yr Warranty and 1 Yr Accidental Damage Protection,No Image Link
Lenovo,Lenovo Lenovo Legion Pro 7 Intel Core i9 14th Gen 14900HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Grap...,419890,419890,0,4.7,Available,Intel Core i9 Processor (14th Gen) | 32 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Office Home & Student 2021 | 1 Year Carry-in Warranty,No Image Link
Lenovo,Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Ligh...,0,0,0,4.1,Available,Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,No Image Link
Lenovo,Lenovo Yoga Slim 7 WUXGA OLED Copilot+PC Full Metal Body AMD Ryzen AI 7 Octa Core AI 7 350 - (32 GB/1 ...,110990,153890,27,3.7,Available,AMD Ryzen AI 7 Octa Core Processor | 32 GB LPDDR5X RAM | Windows 11 Home Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 + Lenovo AI Now | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Home) 15IAU7 Thin and Ligh...,37990,49990,24,4.4,Available,Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 256 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,No Image Link
Lenovo,Lenovo Lenovo Legion 9 Intel Core i9 13th Gen 13980HX - (32 GB/2 TB SSD/Windows 11 Home/16 GB Graphics...,629890,629890,0,0,Available,Intel Core i9 Processor (13th Gen) | 32 GB DDR5 RAM | Windows 11 Operating System | 2 TB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home & Student 2021 | 1 Year Carry-in Warranty,No Image Link
Lenovo,Lenovo IdeaPad Slim 3 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN8 Thin and ...,33600,54090,37,4.2,Available,AMD Ryzen 3 Quad Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2021 | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,No Image Link
Lenovo,Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...,51990,95111,45,4,Available,AMD Ryzen 5 Hexa Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo Ideapad 3 Intel Core i5 10th Gen 1035G1 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15IIL05 La...,69890,69890,0,4.2,Available,Intel Core i5 Processor (10th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD|256 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo LOQ AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce...,111850,111850,0,5,Available,AMD Ryzen 7 Octa Core Processor | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1Yr Warranty and 1 Yr Accidental Damage Protection,No Image Link
Lenovo,Lenovo Ideapad Slim AMD APU Dual Core A4 A4-9120E - (4 GB/64 GB EMMC Storage/Windows 10 Home) 1-14AST-...,17990,21325,15,3.6,Available,AMD APU Dual Core A4 Processor | 4 GB DDR4 RAM | 64 bit Windows 10 Operating System | 35.56 cm (14 Inch) Display | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo Legion 7 Intel Core i9 14th Gen 14900HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,209690,266590,21,4.7,Available,Intel Core i9 Processor (14th Gen) | 32 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Office Home & Student 2021 | 1 Year Carry-in Warranty,No Image Link
Lenovo,Lenovo ThinkBook 15 G5 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Think Book 15 G...,72000,72000,0,4.3,Available,AMD Ryzen 5 Hexa Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo Ideapad Slim 3i Intel Core i5 10th Gen 1035G1 - (8 GB/512 GB SSD/Windows 11 Home) 15IIL05 Thin ...,45990,57990,20,4.2,Available,Intel Core i5 Processor (10th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo Ideapad 3 AMD Ryzen 5 Quad Core 3500U - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home) 15ADA05 Lapt...,57290,57290,0,4.7,Available,AMD Ryzen 5 Quad Core Processor | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD|128 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo ThinkBook 13s Intel Core i5 11th Gen 1135G7 - (8 GB/1 TB SSD/Windows 11 Home) TB13s ITL Gen 2 T...,69990,121608,42,4.1,Available,Intel Core i5 Processor (11th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 33.78 cm (13.3 Inch) Display | Microsoft Office Home & Student 2019 | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo Legion 7 Intel Core i9 14th Gen 14900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,230190,230190,0,4.7,Available,Intel Core i9 Processor (14th Gen) | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Office Home & Student 2021 | 1 Year Carry-in Warranty,No Image Link
Lenovo,Lenovo ThinkBook 13s Intel Core i7 11th Gen 1165G7 - (16 GB/1 TB SSD/Windows 10 Home) TB13s ITL Gen 2 ...,85990,148158,41,3.7,Available,Intel Core i7 Processor (11th Gen) | 16 GB LPDDR4 RAM | 64 bit Windows 10 Operating System | 1 TB SSD | 33.02 cm (13 Inch) Display | Microsoft Office Home & Student 2019 | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo IdeaPad 1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 83B40004IN Thin and ...,44999,54390,17,0,Available,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Office Home 2024 | 1 Year Warranty and Only 6 Months Warranty on Battery and Adaptor,No Image Link
Lenovo,Lenovo IdeaPad Slim 3i Intel Core i5 10th Gen 10210U - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) 1...,45990,68490,32,3.9,Available,Intel Core i5 Processor (10th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82RK019DIN Laptop,36990,49990,26,0,Available,Intel Core i3 Processor (12th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 year Warranty,No Image Link
Lenovo,Lenovo ThinkBook 13s Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) TB13s ITL Gen ...,64990,120708,46,4.2,Available,Intel Core i5 Processor (11th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 33.02 cm (13 Inch) Display | Microsoft Office Home & Student 2019 | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo IdeaPad 3 Intel Core i5 10th Gen 10210U - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15IML...,50490,76890,34,4.3,Available,Intel Core i5 Processor (10th Gen) | 8 GB DDR4 RAM | Windows 10 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home & Student 2019 | 2 Years Warranty,No Image Link
Lenovo,Lenovo Ideapad S540 Intel Core i5 8th Gen 8265U - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) S540...,61739,61739,0,4,Available,Intel Core i5 Processor (8th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo IdeaPad 5 2-in-1 Core 5 120U WUXGA IPS (i5 14th Gen) Intel Core 5 120U - (16 GB/512 GB SSD/Wind...,74990,113290,33,4.6,Available,Intel Core 5 Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Touchscreen Display | Office Home & Student 2021 | 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,No Image Link
Lenovo,Lenovo IdeaPad 3 Intel Core i5 10th Gen 1035G7 - (8 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,44990,63790,29,4,Available,Intel Core i5 Processor (10th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD | 39.62 cm (15.6 Inch) Display | Microsoft Office (Trial Only) | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo Yoga 7 AMD Ryzen 7 Octa Core 5th Gen R7-5800U - (16 GB/512 GB SSD/Windows 11 Home) 14ITL5 2 in ...,82850,130090,36,0,Available,AMD Ryzen 7 Octa Core Processor (5th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Touchscreen Display | Microsoft Office Home and Student 2019 | 3 Years Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,No Image Link
Lenovo,Lenovo IdeaPad Intel Core i5 10th Gen 10210U - (8 GB/512 GB SSD/Windows 11 Home) 15IML05 Thin and Ligh...,48490,79690,39,4.2,Available,Intel Core i5 Processor (10th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Office Home and Student 2021 | 2 Years Warranty,No Image Link
Lenovo,Lenovo Yoga 7 Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/Windows 11 Home) 14ITL5 2 in 1 Laptop,102990,139890,26,3.9,Available,Intel Core i7 Processor (11th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Touchscreen Display | Office Home and Student 2021 | 3 Years Warranty + 1 Year Premium Care + 1 Year ADP,No Image Link
Lenovo,Lenovo ThinkBook 16 G6 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G...,36990,73800,49,4.3,Available,Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite warranty,No Image Link
Lenovo,Lenovo IdeaPad Slim 3i Intel Core i5 10th Gen 1035G1 - (8 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,43990,63790,31,3.9,Available,Intel Core i5 Processor (10th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo V15 Gen 5 (2026) DDR5 5600Mhz Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Pro) V...,69001,70990,2,0,Available,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year",No Image Link
Lenovo,Lenovo IdeaPad Slim 3 AMD Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 11 Home) 15ADA05 Laptop,30990,36990,16,3.5,Available,AMD Ryzen 3 Dual Core Processor | 4 GB DDR4 RAM | 64 bit Windows 11 Operating System | 1 TB HDD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo Legion Intel Core i5 9th Gen 9300HF - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/N...,67490,86690,22,4.3,Available,Intel Core i5 Processor (9th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD|256 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office (Trial Only) | 1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year ADP,No Image Link
Lenovo,Lenovo Intel Core i7 10th Gen 10510U - (16 GB/512 GB SSD/Windows 10 Pro) ThinkPad X1 Carbon Thin and L...,201753,214760,6,0,Available,Intel Core i7 Processor (10th Gen) | 16 GB LPDDR3 RAM | 64 bit Windows 10 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 3 Year Carry-In Warranty,No Image Link
Lenovo,Lenovo IdeaPad 1 AMD Athlon Dual Core 7120U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and Light ...,27990,38090,26,4.2,Available,AMD Athlon Dual Core Processor | 8 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,No Image Link
Lenovo,Lenovo IdeaPad Slim 5 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,93590,93590,0,4.5,Available,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,No Image Link
Lenovo,Lenovo IdeaPad Slim 3i Intel Core i5 10th Gen 1035G1 - (8 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,42990,66890,35,3.9,Available,Intel Core i5 Processor (10th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo IdeaPad 3 Intel Intel Core i3 10th Gen 10110U - (8 GB/512 GB SSD/Windows 11 Home) 15IML05 Thin ...,36990,61490,39,4.3,Available,Intel Core i3 Processor (10th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Office Home and Student 2021 | 2 Year Onsite�Warranty,No Image Link
Lenovo,Lenovo Yoga 7 OLED AMD AMD Ryzen 7 Octa Core 7735U - (16 GB/1 TB SSD/Windows 11 Home) 14ARP8 2 in 1 La...,133090,133090,0,4.2,Available,AMD Ryzen 7 Octa Core Processor | 16 GB LPDDR5 RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Touchscreen Display | 1 Year Onsite Premium Support with 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo Legion Pro 5 AMD Ryzen 9 16 Core 7945HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,279890,279890,0,4,Available,AMD Ryzen 9 16 Core Processor | 32 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo IdeaPad Slim 5 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC05 A|| 15A...,67990,93690,27,4.3,Available,AMD Ryzen 7 Octa Core Processor | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Warranty + 1 Year Premium Care + 1 Year ADP,No Image Link
Lenovo,Lenovo Ideapad Slim 3i Intel Core i5 10th Gen 1035G1 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15II...,50990,53240,4,4.2,Available,Intel Core i5 Processor (10th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD|256 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Onsite Warranty,No Image Link
Lenovo,Lenovo ThinkBook AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G6 Thin...,39990,86130,53,4.3,Available,AMD Ryzen 5 Hexa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite warranty,No Image Link
Lenovo,Lenovo IdeaPad 3 Intel Core i3 10th Gen 10110U - (8 GB/1 TB HDD/Windows 10 Home) 15IML05 Thin and Ligh...,36990,55190,32,4,Available,Intel Core i3 Processor (10th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Warranty Term,No Image Link
